"","sentiment","sentiment_confidence","text","sentiment_numeric","hasEmoji","hasEmoticon","hasUrl","hasMention","hasHashtag"
"503","negative",1,"@united my flight landed 50 min  but we are being told to stay on the plane  haven't pulled up to the gate  amp  have little to no information ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"504","neutral",1,"@USAirways Is there a phone line to call into that isn't being affected by  bad weather  Trying to book a vacation  here  👀",0,TRUE,FALSE,FALSE,TRUE,FALSE
"505","positive",1,"@AmericanAir Huge thanks for fixing our flights  appreciate the customer service  now if only i could get seats assigned  me next to my wife",1,FALSE,FALSE,FALSE,TRUE,FALSE
"506","negative",0.6816,"@SouthwestAir pleaseeee resume direct flights from FLL to PHL  I don't want to fly with anyone else 😩😫😢",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"507","neutral",1,"@SouthwestAir I have a few questions about flying with my Maltese puppy  Can you DM me ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"508","positive",1,"@VirginAmerica hahaha 😂@VirginAmerica YOU GUYS ARE AMAZING  I LOVE YOU GUYS 💗",1,TRUE,FALSE,FALSE,TRUE,FALSE
"509","negative",1,"@SouthwestAir how often are airplane seats tray tables cleaned and sanitized  rather have air purifier and clean seats than #wifi 😷😱",-1,TRUE,FALSE,FALSE,TRUE,TRUE
"510","positive",0.6554,"@JetBlue sure is 💙",1,TRUE,FALSE,FALSE,TRUE,FALSE
"511","positive",1,"@JetBlue @NinaDavuluri 😃cool",1,TRUE,FALSE,FALSE,TRUE,FALSE
"512","negative",1,"@AmericanAir 20 HS students from Ithaca NY stuck in Miami flts xld u won't rebook to get kids home use carrier alliance #rulesshouldbend",-1,FALSE,FALSE,FALSE,TRUE,TRUE
"513","negative",1," @united too much info to share via tweet  Please send me your name and contact info  Happy to supply you with images and CS rep names ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"514","negative",1,"@united customer service 👎",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"515","neutral",0.6891,"@united So do I need to book two one ways in order for her to fly as an unaccompanied minor ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"516","positive",0.6728,"@JetBlue The Magic eight ball has never steered me wrong :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"517","negative",1,"@united did your super computer 💩 ots pants  Lots of cranky people in line at CMH reFlight Booking Problems  delaying check ins of on time  direct flyers",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"518","negative",1,"@SouthwestAir I've been on hold almost an hour  I LUV y'all but #ImJustSaying 😔😔😔 ",-1,TRUE,FALSE,TRUE,TRUE,TRUE
"519","positive",0.6407,"@JetBlue aha  ok  Thanks  Was worried there might not be a seat at all :)  Will do it at the airport tomorrow then ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"520","positive",1,"@united So excited I was put on an earlier flight to get home  Woo Hoo  #travel 🎉🎉🎉",1,TRUE,FALSE,FALSE,TRUE,TRUE
"521","positive",1," @SouthwestAir  @AMiltx3 You are forgiven most loved Customer it's as if you never left :)  ^LL  that's why you're bae ❤️",1,FALSE,TRUE,FALSE,TRUE,FALSE
"522","positive",1,"@united thanks  just sent :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"523","neutral",0.6667,"@USAirways thank u i wiil write after call travel agency",0,FALSE,FALSE,FALSE,TRUE,FALSE
"524","neutral",1,"@AmericanAir our flight attendant announced that we have transportation waiting for us for that flight so I think we'll make it ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"525","negative",1,"@JetBlue Cancelled Flighted my flight  Went with another airline 2 leave 2day  They Cancelled Flighted also  Called JetBlue  amp  got same flight but now $250 more👺",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"526","negative",1,"@united what's the point of offering a free checked bag of you lose it ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"527","negative",1,"@united please  You moved my seats and lost my upgrade  I had seat 20L  I have a ticket in my hand for 20L",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"528","positive",1,"@JetBlue and a HUGE thanks to the crew on flight 1348 who flew in to DCA from SJU Monday night in the snow so we could have a plane ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"529","negative",1,"@USAirways my sister was supposed to leave at 10 am to go back to AL  She's only getting to NC now  Are you kidding me #NeverflyUSairways 👿",-1,TRUE,FALSE,FALSE,TRUE,TRUE
"530","negative",1,"@SouthwestAir great  My flight is delayed three hours  Now my friend has to wait for me at the airport for hours on her birthday  😒👎",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"531","negative",1,"@USAirways @AmericanAir as a Gold Dividends member  why can't I get anyone on phone to handle my Cancelled Flighted American flight tonight 😡",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"532","negative",1,"@SouthwestAir Had a very unpleasant experience over the phone with one of your agents re  a Cancelled Flightled flight  I have the name  amp  agent ID ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"533","neutral",1,"@united I have $20 and I'll draw you a super sweet picture of your choosing  Will that get me round trip to San Diego  🌴🌴 It's so cold here ",0,TRUE,FALSE,FALSE,TRUE,FALSE
"534","positive",1,"@JetBlue I would prefer a similar picture but full of E190 tails  but great shot ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"535","negative",1,"@united fuck you for not caring 😢",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"536","positive",1,"@JetBlue Gotcha  thanks for the update  I'm ready to go whenever you are :)  Enjoy your evening ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"537","positive",1,"@JetBlue yes  Terra blue chips were my favorite  :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"538","positive",1,"@SouthwestAir love them  Always get the best deals ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"539","negative",1,"@JetBlue  Goodwill  now at $125 00  $27 000 x   = Fine Still want your new CEO to make a public apology to all passengers of flight 136",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"540","positive",0.3476,"@SouthwestAir Just go ahead and start the scavenger hunt after 5 pm today when work is over ;)  #DestinationDragons",1,FALSE,TRUE,FALSE,TRUE,TRUE
"541","positive",1,"@JetBlue Even though this flight #226 didn't have much needed hot beverages 4 us NY ers  the landing was super smooth 👍👍 😊 #happytweet",1,TRUE,FALSE,FALSE,TRUE,TRUE
"542","negative",1,"@AmericanAir @MurphyJulie it took them 6 hours to call me back  Then it disconnected twice  😢 I'll never get back to work",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"543","positive",0.678,"@VirginAmerica Have a great week 🌞✈",1,TRUE,FALSE,FALSE,TRUE,FALSE
"544","positive",1,"@SouthwestAir thanks for the great customer service today  👍👌",1,TRUE,FALSE,FALSE,TRUE,FALSE
"545","negative",1,"@SouthwestAir is this a joke  My return flight is delayed too  3 in a row  New record from you guys 💔😪",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"546","positive",1,"@VirginAmerica I  lt 3 pretty graphics  so much better than minimal iconography  :D ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"547","positive",0.6937,"@AmericanAir I can hardly believe it  Bundle up and stay warm  😉",1,TRUE,FALSE,FALSE,TRUE,FALSE
"548","neutral",0.6539,"@USAirways @OBJ 3 even airlines are scheming to get a follow from OBJ LMAOOO 😂😂😂😂",0,TRUE,FALSE,FALSE,TRUE,FALSE
"549","positive",1,"@JetBlue Awww thank you B6  Glad to hear it  Made my day   amp  one last question do you have any idea what tail is operating flt 606 2maro  :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"550","neutral",0.6739,"@JetBlue How can I check that  I do not believe I was given a credit for that automatically   ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"551","neutral",1,"@JetBlue well I'm not sure I'm that bold  lol or are you saying you didn't believe me  :P ",0,FALSE,TRUE,FALSE,TRUE,FALSE
"552","neutral",0.6471,"@united hi   @united was  Thank you ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"553","negative",1,"@USAirways First the pilot was Late Flight  now it's maintenance  This is EXACTLY what happened two weeks ago  Unacceptable ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"554","negative",1,"@SouthwestAir Paid for in flight wifi from Austin to San Diego   wasn't useable    Possible to get a refund  Conf #8X7XVM",-1,FALSE,FALSE,FALSE,TRUE,TRUE
"555","positive",1,"@AmericanAir LTALJX  from DCA to OMA this morning  All of the staff that helped me fix my problem were so helpful  #goodthingscome #thanks",1,FALSE,FALSE,FALSE,TRUE,TRUE
"556","positive",1,"@JetBlue   BlueManity brought tears to my eyes  JetBlue' s commitment to giving back to the crewmembers and the community is aww inspiring ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"557","positive",1,"@JetBlue thank you very very much  💙💙",1,TRUE,FALSE,FALSE,TRUE,FALSE
"558","negative",1,"@SouthwestAir I love ya but your bringin me down  An hour Late Flight leaving and now we've been sitting in the runway for 20 min 😥 #fail",-1,TRUE,FALSE,FALSE,TRUE,TRUE
"559","positive",1,"@JetBlue is the greatest airline ever 💕✈️💺 #TrueBluePoints #jetbluemember",1,TRUE,FALSE,FALSE,TRUE,TRUE
"560","positive",1,"@JetBlue flight booked  Heading out to California with the @WikiPearl team for @NatProdExpo on March 6 8  Can't wait  #ExpoWest",1,FALSE,FALSE,FALSE,TRUE,TRUE
"561","negative",1,"@JetBlue Inconvenience is an understatement  More like torture  Clearly going down the wrong path  JetBlue ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"562","positive",1,"@SouthwestAir Thank You  We'll be in touch  #MoveAboutTheCountry",1,FALSE,FALSE,FALSE,TRUE,TRUE
"563","negative",0.6945,"@AmericanAir Yes  but should be able to get a push notification via the app if I m logged in and on a trip  Email text is so 2010 😥 ",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"564","negative",1,"@JetBlue we are delayed  until he arrives",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"565","positive",1,"@AmericanAir I Love American Airlines :D ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"566","negative",1,"@USAirways @AmericanAir @GMA could not have had a worse airline experience  Rude  unhelpful  got yelled at😳  @JetBlue need your help",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"567","positive",1,"@VirginAmerica Thanks  Good times there and back  #Vodkatonics the entire flight🍸#sfo",1,TRUE,FALSE,FALSE,TRUE,TRUE
"568","negative",0.7007,"@AmericanAir I'm flying into DCA my bag is at IAD  I am already Late Flight for my meetings at work  I will call the number when I land 😭",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"569","negative",0.6458,"@JetBlue 👍  I think I'll come take a nap at the terminal  ;) ",-1,TRUE,TRUE,FALSE,TRUE,FALSE
"570","negative",1,"Is rudeness and poor customers service a job requirement at @AmericanAir   Been waiting 28hrs and still haven't even seen one plane😡",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"571","positive",0.6715,"@united thanks for the help  Wish the phone reps could be so accomidating",1,FALSE,FALSE,FALSE,TRUE,FALSE
"572","positive",1,"@VirginAmerica my goodness your people @love field are amazing under pressure ❤️from Texas #beatstheothers in crisis Please fly me to NY",1,FALSE,FALSE,FALSE,TRUE,TRUE
"573","neutral",0.6479," @JetBlue  Our fleet's on fleek  ",0,TRUE,FALSE,TRUE,TRUE,FALSE
"574","positive",0.9657,"@SouthwestAir What an awesome flight Dallas 2 NY  Virgin America refused bc of my child's peanut allergy but u guys didn't  Thanks  👍😊",1,TRUE,FALSE,FALSE,TRUE,FALSE
"575","neutral",1,"@JetBlue I did get the email  Thought i wasn't supposed to reply to those😂",0,TRUE,FALSE,FALSE,TRUE,FALSE
"576","negative",1,"@USAirways How dirty does the damn plane have to be to take an hour to get the plane cleaned  Refund me my miles😡  #wasteoftime #theworst",-1,TRUE,FALSE,FALSE,TRUE,TRUE
"577","negative",1,"@united I will not be flying you again",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"578","negative",1,"@USAirways citizen  I fly your airline constantly and am so offended  Derrick Bussey  Now Im crying on this airplane because I'm so upset",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"579","neutral",1,"@JetBlue can I get some more leg room tonight B6 304",0,FALSE,FALSE,FALSE,TRUE,FALSE
"580","positive",1,"@JetBlue be flying soon to NYC on your airline  of all airlines I've flown you're still #1 to me 😊😊😊✈️✈️✈️",1,TRUE,FALSE,FALSE,TRUE,TRUE
"581","neutral",1,"@united Is a snowboard boot bag included in the standard checked baggage next to the snowboard bag ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"582","negative",0.6773,"@USAirways what do I push to rebook with that 800 number",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"583","negative",0.6556,"@united makes total sense  except flight wasn't full :)  I've got empty seats around me  amp  overheads were more than half open when I boarded ",-1,FALSE,TRUE,FALSE,TRUE,FALSE
"584","negative",0.6939,"@VirginAmerica hi  i'm so excited about your $99 LGA gt;D AL deal  but i've been trying 2 book since last week  amp  the page never loads  thx ",-1,FALSE,TRUE,FALSE,TRUE,FALSE
"585","negative",1,"@SouthwestAir been on hold to rebook a flight to CMH for 1 5 hrs  Your rebook website is crashed ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"586","negative",1,"@united She 👏 won't 👏 be 👏 at 👏 my 👏 wedding 👏  This is an irreplaceable milestone  There's no reFlight Booking Problems  How can we be repaid for this ",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"587","negative",1,"last trip on @AmericanAir   Poor customer service 3 trips in a row  @Delta here I come ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"588","positive",1,"@AmericanAir I FOUND MY FOOTAGE  :D  I am so so happy ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"589","neutral",1," @JetBlue  Our fleet's on fleek  ",0,TRUE,FALSE,TRUE,TRUE,FALSE
"590","negative",1,"@AmericanAir I remained on hold for 2 hrs to resolve my flight schedule  amp  your system hung up on me  #unhappycustomer",-1,FALSE,FALSE,FALSE,TRUE,TRUE
"591","negative",0.6912,"Noooo don't do it  please don't do it 😩RT @JetBlue  Our fleet's on fleek  ",-1,TRUE,FALSE,TRUE,TRUE,FALSE
"592","positive",1,"@AmericanAir Thanks guys  you got it  I'm heading to Milan on Wednesday  so big week with the AA family :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"593","neutral",0.6939,"@JetBlue check DM please :) ",0,FALSE,TRUE,FALSE,TRUE,FALSE
"594","neutral",0.6667,"@USAirways Don't want to clog your already crowded line with a special meal request  Can someone DM me to sort out  #vegetarianproblems :) ",0,FALSE,TRUE,FALSE,TRUE,TRUE
"595","negative",1,"@united Thank U for the 1hr delay then boarding us onto a plane that reeks of vomit  flight attendant indicated it wasn't cleaned properly ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"596","positive",1,"@USAirways thank you for refunding me on my baggage   really appreciate it",1,FALSE,FALSE,FALSE,TRUE,FALSE
"597","neutral",0.6511,"@united hey I left my favorite blanket on the plane bring it back home to me:-( ",0,FALSE,FALSE,FALSE,TRUE,FALSE
"598","positive",1,"@JetBlue Counting on your flight 989 to get to DC ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"599","positive",1,"@SouthwestAir Thank you  I know ya'll can't control the weather  I appreciate ya'll working to get my flight rebooked the last two days ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"600","positive",0.3516,"@VirginAmerica so loyal that I'm driving to #NYC from #PA  to fly Virgin  since you cut #Philly flights ;) ",1,FALSE,TRUE,FALSE,TRUE,TRUE
"601","neutral",1,"@HillAConlin @SouthwestAir hi  get a solar charger from Amazon  Game changer to plug usb into charge  :) ",0,FALSE,TRUE,FALSE,TRUE,FALSE
"602","positive",0.6745,"@VirginAmerica yes  nearly every time I fly VX this  ear worm  won t go away :) ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"603","negative",1,"@AmericanAir your customer service is deplorable  I am disgusted in your company and the ignorant people on the phones for lost baggage ",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"604","negative",1,"@JetBlue there was a closure  People here need to inform passengers  not send them gate to gate w no info on boards re  updated departures",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"605","negative",1,"@united I hope you have a solution or insurance to cover this issue",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"606","neutral",1,"@SouthwestAir I'm 30 mins out WAIT FOR ME😭😭😭",0,TRUE,FALSE,FALSE,TRUE,FALSE
"607","neutral",0.6636,"@SouthwestAir Plz consider customers you're losing to #AA for 🚫 the KC ↔️ OKC directs  #okcdirects #OKC #MCI #flights #okcprofessionals",0,TRUE,FALSE,FALSE,TRUE,TRUE
"608","negative",1,"@JetBlue  why must you always delay my Late Flight night Orlando flights  💔",-1,TRUE,FALSE,FALSE,TRUE,FALSE
"609","positive",1,"@SouthwestAir is making dreams come true with their #DestinationDragons scavenger hunt  You can win a chance to see Imagine Dragons  Go ",1,FALSE,FALSE,FALSE,TRUE,TRUE
"610","positive",0.6639,"@VirginAmerica View of downtown Los Angeles  the Hollywood Sign  and beyond that rain in the mountains  ",1,FALSE,FALSE,TRUE,TRUE,FALSE
"611","neutral",0.68,"@JetBlue it was at JFK airport right now",0,FALSE,FALSE,FALSE,TRUE,FALSE
"612","positive",1,"@united Thank you  😊",1,TRUE,FALSE,FALSE,TRUE,FALSE
"613","positive",1,"@SouthwestAir thank you so so much for sending me to LA for #DestinationDragons  Tonight is gonna rock😎",1,TRUE,FALSE,FALSE,TRUE,TRUE
"614","neutral",0.365,"@united I take it as a compliment that I was mistaken several times as a member of your staff on my flight  time to remove my scarf :) ",0,FALSE,TRUE,FALSE,TRUE,FALSE
"615","negative",1,"@AmericanAir stuck in airplane both on way out of PHL and again in Houston  All passengers frustrated  Makes me want to avoid airline",-1,FALSE,FALSE,FALSE,TRUE,FALSE
"616","neutral",0.6664,"@SouthwestAir @Imaginedragons I tried  😔 It's okay",0,TRUE,FALSE,FALSE,TRUE,FALSE
"617","positive",0.6414,"@AmericanAir @DAI President Good luck at DFW this evening AA ",1,FALSE,FALSE,FALSE,TRUE,FALSE
"618","positive",1,"@SouthwestAir you guys are so clever 😃 ",1,TRUE,FALSE,TRUE,TRUE,FALSE
"619","positive",0.6667," @JetBlue  @2littlebirds Well captured  Brittany  We love the clouds  :)  Enjoy the ride  Thank you ",1,FALSE,TRUE,FALSE,TRUE,FALSE
"620","negative",1,"@USAirways @AmericanAir Flight SF to NYC only made it to Philly  Ur customer service is telling me no refund for the last leg  #offensive",-1,FALSE,FALSE,FALSE,TRUE,TRUE
